GarageBand	exs	Light Machine	/Library/Application Support/GarageBand/Instrument Library/Sampler/Sampler Instruments/Hybrid Morph/Light Machine.exs
GarageBand	exs	Magnetic Flange	/Library/Application Support/GarageBand/Instrument Library/Sampler/Sampler Instruments/Hybrid Morph/Magnetic Flange.exs
GarageBand	exs	Mega Stack	/Library/Application Support/GarageBand/Instrument Library/Sampler/Sampler Instruments/Hybrid Morph/Mega Stack.exs
GarageBand	exs	Noisy Ringer	/Library/Application Support/GarageBand/Instrument Library/Sampler/Sampler Instruments/Hybrid Morph/Noisy Ringer.exs
GarageBand	exs	Smooth Morph	/Library/Application Support/GarageBand/Instrument Library/Sampler/Sampler Instruments/Hybrid Morph/Smooth Morph.exs
GarageBand	exs	Spacious	/Library/Application Support/GarageBand/Instrument Library/Sampler/Sampler Instruments/Hybrid Morph/Spacious.exs
GarageBand	exs	Trance Vox Pad	/Library/Application Support/GarageBand/Instrument Library/Sampler/Sampler Instruments/Hybrid Morph/Trance Vox Pad.exs
GarageBand	exs	Vocal Morph	/Library/Application Support/GarageBand/Instrument Library/Sampler/Sampler Instruments/Hybrid Morph/Vocal Morph.exs
GarageBand	exs	Indian & Middle Eastern Kit	/Library/Application Support/GarageBand/Instrument Library/Sampler/Sampler Instruments/Indian & Middle Eastern Kit.exs
GarageBand	exs	Indian Bansuri Flute	/Library/Application Support/GarageBand/Instrument Library/Sampler/Sampler Instruments/Indian Bansuri Flute.exs
GarageBand	exs	Indian Shehnai Oboe	/Library/Application Support/GarageBand/Instrument Library/Sampler/Sampler Instruments/Indian Shehnai Oboe.exs
GarageBand	exs	Indian Sitar	/Library/Application Support/GarageBand/Instrument Library/Sampler/Sampler Instruments/Indian Sitar.exs
GarageBand	exs	Indie Kit Live	/Library/Application Support/GarageBand/Instrument Library/Sampler/Sampler Instruments/Indie Kit Live.exs
GarageBand	exs	Indie Kit	/Library/Application Support/GarageBand/Instrument Library/Sampler/Sampler Instruments/Indie Kit.exs
GarageBand	exs	Indonesian Gamelan Gongs	/Library/Application Support/GarageBand/Instrument Library/Sampler/Sampler Instruments/Indonesian Gamelan Gongs.exs
GarageBand	exs	Indonesian Gamelan	/Library/Application Support/GarageBand/Instrument Library/Sampler/Sampler Instruments/Indonesian Gamelan.exs
GarageBand	exs	Irish Bouzouki	/Library/Application Support/GarageBand/Instrument Library/Sampler/Sampler Instruments/Irish Bouzouki.exs
GarageBand	exs	Irish Fiddle	/Library/Application Support/GarageBand/Instrument Library/Sampler/Sampler Instruments/Irish Fiddle.exs
GarageBand	exs	Japanese Koto	/Library/Application Support/GarageBand/Instrument Library/Sampler/Sampler Instruments/Japanese Koto.exs
GarageBand	exs	Japanese Shakuhachi Flute	/Library/Application Support/GarageBand/Instrument Library/Sampler/Sampler Instruments/Japanese Shakuhachi Flute.exs
GarageBand	exs	Jazz Kit	/Library/Application Support/GarageBand/Instrument Library/Sampler/Sampler Instruments/Jazz Kit.exs
GarageBand	exs	Latin Baby Bass	/Library/Application Support/GarageBand/Instrument Library/Sampler/Sampler Instruments/Latin Baby Bass.exs
GarageBand	exs	Latin Kit	/Library/Application Support/GarageBand/Instrument Library/Sampler/Sampler Instruments/Latin Kit.exs
GarageBand	exs	Live Rock Kit	/Library/Application Support/GarageBand/Instrument Library/Sampler/Sampler Instruments/Live Rock Kit.exs
GarageBand	exs	Liverpool Bass	/Library/Application Support/GarageBand/Instrument Library/Sampler/Sampler Instruments/Liverpool Bass.exs
GarageBand	exs	Liverpool	/Library/Application Support/GarageBand/Instrument Library/Sampler/Sampler Instruments/Liverpool.exs
GarageBand	exs	Lo-Fi Remix	/Library/Application Support/GarageBand/Instrument Library/Sampler/Sampler Instruments/Lo-Fi Remix.exs
GarageBand	exs	Lucid Chords	/Library/Application Support/GarageBand/Instrument Library/Sampler/Sampler Instruments/Lucid Chords.exs
GarageBand	exs	Luscious Pad	/Library/Application Support/GarageBand/Instrument Library/Sampler/Sampler Instruments/Luscious Pad.exs
GarageBand	exs	Marimba	/Library/Application Support/GarageBand/Instrument Library/Sampler/Sampler Instruments/Marimba.exs
GarageBand	exs	Medieval Lute	/Library/Application Support/GarageBand/Instrument Library/Sampler/Sampler Instruments/Medieval Lute.exs
GarageBand	exs	Medieval Recorder	/Library/Application Support/GarageBand/Instrument Library/Sampler/Sampler Instruments/Medieval Recorder.exs
GarageBand	exs	Mexican Guitarron	/Library/Application Support/GarageBand/Instrument Library/Sampler/Sampler Instruments/Mexican Guitarron.exs
GarageBand	exs	Mixed Choir	/Library/Application Support/GarageBand/Instrument Library/Sampler/Sampler Instruments/Mixed Choir.exs
GarageBand	exs	Motown Bass	/Library/Application Support/GarageBand/Instrument Library/Sampler/Sampler Instruments/Motown Bass.exs
GarageBand	exs	Muted Electric Bass	/Library/Application Support/GarageBand/Instrument Library/Sampler/Sampler Instruments/Muted Electric Bass.exs
GarageBand	exs	Muted Electric Guitar	/Library/Application Support/GarageBand/Instrument Library/Sampler/Sampler Instruments/Muted Electric Guitar.exs
GarageBand	exs	Native American Flute	/Library/Application Support/GarageBand/Instrument Library/Sampler/Sampler Instruments/Native American Flute.exs
GarageBand	exs	Nature Sounds	/Library/Application Support/GarageBand/Instrument Library/Sampler/Sampler Instruments/Nature Sounds.exs
GarageBand	exs	Oboe Solo Legato	/Library/Application Support/GarageBand/Instrument Library/Sampler/Sampler Instruments/Oboe Solo Legato.exs
GarageBand	exs	Oboe Solo Staccato	/Library/Application Support/GarageBand/Instrument Library/Sampler/Sampler Instruments/Oboe Solo Staccato.exs
GarageBand	exs	Oboe Solo	/Library/Application Support/GarageBand/Instrument Library/Sampler/Sampler Instruments/Oboe Solo.exs
GarageBand	exs	Old School Funk Remix	/Library/Application Support/GarageBand/Instrument Library/Sampler/Sampler Instruments/Old School Funk Remix.exs
GarageBand	exs	Orchestral Kit	/Library/Application Support/GarageBand/Instrument Library/Sampler/Sampler Instruments/Orchestral Kit.exs
GarageBand	exs	Palm Muted Bass	/Library/Application Support/GarageBand/Instrument Library/Sampler/Sampler Instruments/Palm Muted Bass.exs
GarageBand	exs	Paris House Remix	/Library/Application Support/GarageBand/Instrument Library/Sampler/Sampler Instruments/Paris House Remix.exs
GarageBand	exs	Persian Santoor	/Library/Application Support/GarageBand/Instrument Library/Sampler/Sampler Instruments/Persian Santoor.exs
GarageBand	exs	Peruvian Panpipes	/Library/Application Support/GarageBand/Instrument Library/Sampler/Sampler Instruments/Peruvian Panpipes.exs
GarageBand	exs	Piccolo Legato	/Library/Application Support/GarageBand/Instrument Library/Sampler/Sampler Instruments/Piccolo Legato.exs
GarageBand	exs	Piccolo Staccato	/Library/Application Support/GarageBand/Instrument Library/Sampler/Sampler Instruments/Piccolo Staccato.exs
GarageBand	exs	Piccolo	/Library/Application Support/GarageBand/Instrument Library/Sampler/Sampler Instruments/Piccolo.exs
GarageBand	exs	Picked Electric Bass	/Library/Application Support/GarageBand/Instrument Library/Sampler/Sampler Instruments/Picked Electric Bass.exs
GarageBand	exs	Picked Rock Bass	/Library/Application Support/GarageBand/Instrument Library/Sampler/Sampler Instruments/Picked Rock Bass.exs
GarageBand	exs	Pinch Harmonics	/Library/Application Support/GarageBand/Instrument Library/Sampler/Sampler Instruments/Pinch Harmonics.exs
GarageBand	exs	Pipa	/Library/Application Support/GarageBand/Instrument Library/Sampler/Sampler Instruments/Pipa.exs
GarageBand	exs	Polka Accordion	/Library/Application Support/GarageBand/Instrument Library/Sampler/Sampler Instruments/Polka Accordion.exs
GarageBand	exs	Pop Flute	/Library/Application Support/GarageBand/Instrument Library/Sampler/Sampler Instruments/Pop Flute.exs
GarageBand	exs	Pop Horn Section	/Library/Application Support/GarageBand/Instrument Library/Sampler/Sampler Instruments/Pop Horn Section.exs
GarageBand	exs	Pop Kit	/Library/Application Support/GarageBand/Instrument Library/Sampler/Sampler Instruments/Pop Kit.exs
GarageBand	exs	Prog Rock Muted	/Library/Application Support/GarageBand/Instrument Library/Sampler/Sampler Instruments/Prog Rock Muted.exs
GarageBand	exs	Radio Sounds	/Library/Application Support/GarageBand/Instrument Library/Sampler/Sampler Instruments/Radio Sounds.exs
GarageBand	exs	RnB Kit	/Library/Application Support/GarageBand/Instrument Library/Sampler/Sampler Instruments/RnB Kit.exs
GarageBand	exs	RnB Remix	/Library/Application Support/GarageBand/Instrument Library/Sampler/Sampler Instruments/RnB Remix.exs
GarageBand	exs	Roadhouse Kit	/Library/Application Support/GarageBand/Instrument Library/Sampler/Sampler Instruments/Roadhouse Kit.exs
GarageBand	exs	Rock Kit	/Library/Application Support/GarageBand/Instrument Library/Sampler/Sampler Instruments/Rock Kit.exs
GarageBand	exs	Roland CR-78 Kit	/Library/Application Support/GarageBand/Instrument Library/Sampler/Sampler Instruments/Roland CR-78 Kit.exs
GarageBand	exs	Roland TR-606 Kit	/Library/Application Support/GarageBand/Instrument Library/Sampler/Sampler Instruments/Roland TR-606 Kit.exs
GarageBand	exs	Roland TR-808 Kit	/Library/Application Support/GarageBand/Instrument Library/Sampler/Sampler Instruments/Roland TR-808 Kit.exs
GarageBand	exs	Roland TR-909 Kit	/Library/Application Support/GarageBand/Instrument Library/Sampler/Sampler Instruments/Roland TR-909 Kit.exs
GarageBand	exs	Rotary Vibraphone	/Library/Application Support/GarageBand/Instrument Library/Sampler/Sampler Instruments/Rotary Vibraphone.exs
GarageBand	exs	Roundback Acoustic Guitar	/Library/Application Support/GarageBand/Instrument Library/Sampler/Sampler Instruments/Roundback Acoustic Guitar.exs
GarageBand	exs	Russian Balalaika	/Library/Application Support/GarageBand/Instrument Library/Sampler/Sampler Instruments/Russian Balalaika.exs
GarageBand	exs	Session Bass	/Library/Application Support/GarageBand/Instrument Library/Sampler/Sampler Instruments/Session Bass.exs
GarageBand	exs	Seventies Kit	/Library/Application Support/GarageBand/Instrument Library/Sampler/Sampler Instruments/Seventies Kit.exs
GarageBand	exs	Slapped Electric Bass	/Library/Application Support/GarageBand/Instrument Library/Sampler/Sampler Instruments/Slapped Electric Bass.exs
GarageBand	exs	Soprano Sax	/Library/Application Support/GarageBand/Instrument Library/Sampler/Sampler Instruments/Soprano Sax.exs
GarageBand	exs	South African Singers	/Library/Application Support/GarageBand/Instrument Library/Sampler/Sampler Instruments/South African Singers.exs
GarageBand	exs	South African Voice Effects	/Library/Application Support/GarageBand/Instrument Library/Sampler/Sampler Instruments/South African Voice Effects.exs
GarageBand	exs	Spanish Flamenco Guitar	/Library/Application Support/GarageBand/Instrument Library/Sampler/Sampler Instruments/Spanish Flamenco Guitar.exs
GarageBand	exs	Steel String Acoustic	/Library/Application Support/GarageBand/Instrument Library/Sampler/Sampler Instruments/Steel String Acoustic.exs
GarageBand	exs	Steinway Grand Piano	/Library/Application Support/GarageBand/Instrument Library/Sampler/Sampler Instruments/Steinway Grand Piano.exs
GarageBand	exs	Steinway Piano	/Library/Application Support/GarageBand/Instrument Library/Sampler/Sampler Instruments/Steinway Piano.exs
GarageBand	exs	String Ensemble	/Library/Application Support/GarageBand/Instrument Library/Sampler/Sampler Instruments/String Ensemble.exs
GarageBand	exs	Strings	/Library/Application Support/GarageBand/Instrument Library/Sampler/Sampler Instruments/Strings.exs
GarageBand	exs	Studio Brush Kit	/Library/Application Support/GarageBand/Instrument Library/Sampler/Sampler Instruments/Studio Brush Kit.exs
GarageBand	exs	Studio Heavy Kit	/Library/Application Support/GarageBand/Instrument Library/Sampler/Sampler Instruments/Studio Heavy Kit.exs
GarageBand	exs	Studio Tight Kit	/Library/Application Support/GarageBand/Instrument Library/Sampler/Sampler Instruments/Studio Tight Kit.exs
GarageBand	exs	Studio Toolkit	/Library/Application Support/GarageBand/Instrument Library/Sampler/Sampler Instruments/Studio Toolkit.exs
GarageBand	exs	Sunburst Electric	/Library/Application Support/GarageBand/Instrument Library/Sampler/Sampler Instruments/Sunburst Electric.exs
GarageBand	exs	Sunburst Power Chords	/Library/Application Support/GarageBand/Instrument Library/Sampler/Sampler Instruments/Sunburst Power Chords.exs
GarageBand	exs	Synth Soprano Solo	/Library/Application Support/GarageBand/Instrument Library/Sampler/Sampler Instruments/Synth Soprano Solo.exs
GarageBand	exs	Tango Accordion	/Library/Application Support/GarageBand/Instrument Library/Sampler/Sampler Instruments/Tango Accordion.exs
GarageBand	exs	Techno Kit	/Library/Application Support/GarageBand/Instrument Library/Sampler/Sampler Instruments/Techno Kit.exs
GarageBand	exs	Tenor Sax	/Library/Application Support/GarageBand/Instrument Library/Sampler/Sampler Instruments/Tenor Sax.exs
GarageBand	exs	Tibetan Singing Bowls	/Library/Application Support/GarageBand/Instrument Library/Sampler/Sampler Instruments/Tibetan Singing Bowls.exs
GarageBand	exs	Timpani SingleStrokes	/Library/Application Support/GarageBand/Instrument Library/Sampler/Sampler Instruments/Timpani SingleStrokes.exs
GarageBand	exs	Timpani Tremolo Crescendo	/Library/Application Support/GarageBand/Instrument Library/Sampler/Sampler Instruments/Timpani Tremolo Crescendo.exs
GarageBand	exs	Timpani Tremolo	/Library/Application Support/GarageBand/Instrument Library/Sampler/Sampler Instruments/Timpani Tremolo.exs
GarageBand	exs	Timpani	/Library/Application Support/GarageBand/Instrument Library/Sampler/Sampler Instruments/Timpani.exs
GarageBand	exs	Trance Remix	/Library/Application Support/GarageBand/Instrument Library/Sampler/Sampler Instruments/Trance Remix.exs
GarageBand	exs	Transition FX	/Library/Application Support/GarageBand/Instrument Library/Sampler/Sampler Instruments/Transition FX.exs
GarageBand	exs	Tribal Kit	/Library/Application Support/GarageBand/Instrument Library/Sampler/Sampler Instruments/Tribal Kit.exs
GarageBand	exs	Trip Hop Remix	/Library/Application Support/GarageBand/Instrument Library/Sampler/Sampler Instruments/Trip Hop Remix.exs
GarageBand	exs	Trombones Legato	/Library/Application Support/GarageBand/Instrument Library/Sampler/Sampler Instruments/Trombones Legato.exs
GarageBand	exs	Trombones Staccato	/Library/Application Support/GarageBand/Instrument Library/Sampler/Sampler Instruments/Trombones Staccato.exs
GarageBand	exs	Trombones	/Library/Application Support/GarageBand/Instrument Library/Sampler/Sampler Instruments/Trombones.exs
GarageBand	exs	Trumpet Section	/Library/Application Support/GarageBand/Instrument Library/Sampler/Sampler Instruments/Trumpet Section.exs
GarageBand	exs	Trumpets Legato	/Library/Application Support/GarageBand/Instrument Library/Sampler/Sampler Instruments/Trumpets Legato.exs
GarageBand	exs	Trumpets Staccato	/Library/Application Support/GarageBand/Instrument Library/Sampler/Sampler Instruments/Trumpets Staccato.exs
GarageBand	exs	Trumpets	/Library/Application Support/GarageBand/Instrument Library/Sampler/Sampler Instruments/Trumpets.exs
GarageBand	exs	Tuba Solo Legato	/Library/Application Support/GarageBand/Instrument Library/Sampler/Sampler Instruments/Tuba Solo Legato.exs
GarageBand	exs	Tuba Solo Staccato	/Library/Application Support/GarageBand/Instrument Library/Sampler/Sampler Instruments/Tuba Solo Staccato.exs
GarageBand	exs	Tuba Solo	/Library/Application Support/GarageBand/Instrument Library/Sampler/Sampler Instruments/Tuba Solo.exs
GarageBand	exs	Tubular Bells	/Library/Application Support/GarageBand/Instrument Library/Sampler/Sampler Instruments/Tubular Bells.exs
GarageBand	exs	Turkish Oud Lute	/Library/Application Support/GarageBand/Instrument Library/Sampler/Sampler Instruments/Turkish Oud Lute.exs
GarageBand	exs	Turkish Saz Zither	/Library/Application Support/GarageBand/Instrument Library/Sampler/Sampler Instruments/Turkish Saz Zither.exs
GarageBand	exs	Twangy Electric	/Library/Application Support/GarageBand/Instrument Library/Sampler/Sampler Instruments/Twangy Electric.exs
GarageBand	exs	Twangy Strumming	/Library/Application Support/GarageBand/Instrument Library/Sampler/Sampler Instruments/Twangy Strumming.exs
GarageBand	exs	UK Garage Remix	/Library/Application Support/GarageBand/Instrument Library/Sampler/Sampler Instruments/UK Garage Remix.exs
GarageBand	exs	Unplugged Bass	/Library/Application Support/GarageBand/Instrument Library/Sampler/Sampler Instruments/Unplugged Bass.exs
GarageBand	exs	Upright Ballad Bass	/Library/Application Support/GarageBand/Instrument Library/Sampler/Sampler Instruments/Upright Ballad Bass.exs
GarageBand	exs	Upright Jazz Bass	/Library/Application Support/GarageBand/Instrument Library/Sampler/Sampler Instruments/Upright Jazz Bass.exs
GarageBand	exs	Velocity Chords	/Library/Application Support/GarageBand/Instrument Library/Sampler/Sampler Instruments/Velocity Chords.exs
GarageBand	exs	Vibraphone+Bass	/Library/Application Support/GarageBand/Instrument Library/Sampler/Sampler Instruments/Vibraphone+Bass.exs
GarageBand	exs	Vibraphone	/Library/Application Support/GarageBand/Instrument Library/Sampler/Sampler Instruments/Vibraphone.exs
GarageBand	exs	Vintage Kit	/Library/Application Support/GarageBand/Instrument Library/Sampler/Sampler Instruments/Vintage Kit.exs
GarageBand	exs	Vintage Strat	/Library/Application Support/GarageBand/Instrument Library/Sampler/Sampler Instruments/Vintage Strat.exs
GarageBand	exs	Violas Legato	/Library/Application Support/GarageBand/Instrument Library/Sampler/Sampler Instruments/Violas Legato.exs
GarageBand	exs	Violas Pizzicato	/Library/Application Support/GarageBand/Instrument Library/Sampler/Sampler Instruments/Violas Pizzicato.exs
GarageBand	exs	Violas Staccato	/Library/Application Support/GarageBand/Instrument Library/Sampler/Sampler Instruments/Violas Staccato.exs
GarageBand	exs	Violas Tremolo	/Library/Application Support/GarageBand/Instrument Library/Sampler/Sampler Instruments/Violas Tremolo.exs
GarageBand	exs	Violas Trill 1	/Library/Application Support/GarageBand/Instrument Library/Sampler/Sampler Instruments/Violas Trill 1.exs
GarageBand	exs	Violas Trill 2	/Library/Application Support/GarageBand/Instrument Library/Sampler/Sampler Instruments/Violas Trill 2.exs
GarageBand	exs	Violas	/Library/Application Support/GarageBand/Instrument Library/Sampler/Sampler Instruments/Violas.exs
GarageBand	exs	Violins 1 Legato	/Library/Application Support/GarageBand/Instrument Library/Sampler/Sampler Instruments/Violins 1 Legato.exs
GarageBand	exs	Violins 1 Pizzicato	/Library/Application Support/GarageBand/Instrument Library/Sampler/Sampler Instruments/Violins 1 Pizzicato.exs
GarageBand	exs	Violins 1 Staccato	/Library/Application Support/GarageBand/Instrument Library/Sampler/Sampler Instruments/Violins 1 Staccato.exs
GarageBand	exs	Violins 1 Tremolo	/Library/Application Support/GarageBand/Instrument Library/Sampler/Sampler Instruments/Violins 1 Tremolo.exs
GarageBand	exs	Violins 1 Trill 1	/Library/Application Support/GarageBand/Instrument Library/Sampler/Sampler Instruments/Violins 1 Trill 1.exs
GarageBand	exs	Violins 1 Trill 2	/Library/Application Support/GarageBand/Instrument Library/Sampler/Sampler Instruments/Violins 1 Trill 2.exs
GarageBand	exs	Violins 1	/Library/Application Support/GarageBand/Instrument Library/Sampler/Sampler Instruments/Violins 1.exs
GarageBand	exs	Violins 2 Legato	/Library/Application Support/GarageBand/Instrument Library/Sampler/Sampler Instruments/Violins 2 Legato.exs
GarageBand	exs	Violins 2 Pizzicato	/Library/Application Support/GarageBand/Instrument Library/Sampler/Sampler Instruments/Violins 2 Pizzicato.exs
GarageBand	exs	Violins 2 Staccato	/Library/Application Support/GarageBand/Instrument Library/Sampler/Sampler Instruments/Violins 2 Staccato.exs
GarageBand	exs	Violins 2 Tremolo	/Library/Application Support/GarageBand/Instrument Library/Sampler/Sampler Instruments/Violins 2 Tremolo.exs
GarageBand	exs	Violins 2 Trill 1	/Library/Application Support/GarageBand/Instrument Library/Sampler/Sampler Instruments/Violins 2 Trill 1.exs
GarageBand	exs	Violins 2 Trill 2	/Library/Application Support/GarageBand/Instrument Library/Sampler/Sampler Instruments/Violins 2 Trill 2.exs
GarageBand	exs	Violins 2	/Library/Application Support/GarageBand/Instrument Library/Sampler/Sampler Instruments/Violins 2.exs
GarageBand	exs	Vocal Shout Effects	/Library/Application Support/GarageBand/Instrument Library/Sampler/Sampler Instruments/Vocal Shout Effects.exs
GarageBand	exs	Vocal Shouts	/Library/Application Support/GarageBand/Instrument Library/Sampler/Sampler Instruments/Vocal Shouts.exs
GarageBand	exs	Warehouse Kit	/Library/Application Support/GarageBand/Instrument Library/Sampler/Sampler Instruments/Warehouse Kit.exs
GarageBand	exs	Warm Electric	/Library/Application Support/GarageBand/Instrument Library/Sampler/Sampler Instruments/Warm Electric.exs
GarageBand	exs	Warm Glow Chords	/Library/Application Support/GarageBand/Instrument Library/Sampler/Sampler Instruments/Warm Glow Chords.exs
GarageBand	exs	Whistler	/Library/Application Support/GarageBand/Instrument Library/Sampler/Sampler Instruments/Whistler.exs
GarageBand	exs	Xylophone	/Library/Application Support/GarageBand/Instrument Library/Sampler/Sampler Instruments/Xylophone.exs
GarageBand	exs	Acoustic Guitar KB	/Library/Application Support/GarageBand/Instrument Library/Sampler/Sampler Instruments/iOS Instruments/Acoustic Guitar KB.exs
GarageBand	exs	Bassoon iOS KB	/Library/Application Support/GarageBand/Instrument Library/Sampler/Sampler Instruments/iOS Instruments/Bassoon iOS KB.exs
GarageBand	exs	Brass Ensemble iOS KB	/Library/Application Support/GarageBand/Instrument Library/Sampler/Sampler Instruments/iOS Instruments/Brass Ensemble iOS KB.exs
GarageBand	exs	Clarinet iOS KB	/Library/Application Support/GarageBand/Instrument Library/Sampler/Sampler Instruments/iOS Instruments/Clarinet iOS KB.exs
GarageBand	exs	Flute iOS KB	/Library/Application Support/GarageBand/Instrument Library/Sampler/Sampler Instruments/iOS Instruments/Flute iOS KB.exs
GarageBand	exs	French Horn iOS KB	/Library/Application Support/GarageBand/Instrument Library/Sampler/Sampler Instruments/iOS Instruments/French Horn iOS KB.exs
GarageBand	exs	Oboe iOS KB	/Library/Application Support/GarageBand/Instrument Library/Sampler/Sampler Instruments/iOS Instruments/Oboe iOS KB.exs
GarageBand	exs	P-Bass iOS small	/Library/Application Support/GarageBand/Instrument Library/Sampler/Sampler Instruments/iOS Instruments/P-Bass iOS small.exs
GarageBand	exs	Strings Pizzicato iOS KB	/Library/Application Support/GarageBand/Instrument Library/Sampler/Sampler Instruments/iOS Instruments/Strings Pizzicato iOS KB.exs
GarageBand	exs	Strings Staccato iOS KB	/Library/Application Support/GarageBand/Instrument Library/Sampler/Sampler Instruments/iOS Instruments/Strings Staccato iOS KB.exs
GarageBand	exs	Strings Sustain iOS KB	/Library/Application Support/GarageBand/Instrument Library/Sampler/Sampler Instruments/iOS Instruments/Strings Sustain iOS KB.exs
GarageBand	exs	Upright iOS small	/Library/Application Support/GarageBand/Instrument Library/Sampler/Sampler Instruments/iOS Instruments/Upright iOS small.exs
GarageBand	exs	Vintage Strat KB	/Library/Application Support/GarageBand/Instrument Library/Sampler/Sampler Instruments/iOS Instruments/Vintage Strat KB.exs
GarageBand	exs	Warm Electric KB	/Library/Application Support/GarageBand/Instrument Library/Sampler/Sampler Instruments/iOS Instruments/Warm Electric KB.exs
Logic	pst	#default	/Library/Application Support/Logic/Plug-In Settings/AVerb/#default.pst
Logic	pst	Long Subway Tunnel	/Library/Application Support/Logic/Plug-In Settings/AVerb/Long Subway Tunnel.pst
Logic	pst	Lost In Bathroom	/Library/Application Support/Logic/Plug-In Settings/AVerb/Lost In Bathroom.pst
Logic	pst	Plexi Resonator	/Library/Application Support/Logic/Plug-In Settings/AVerb/Plexi Resonator.pst
Logic	pst	#default	/Library/Application Support/Logic/Plug-In Settings/Arpeggiator/#default.pst
Logic	pst	Classic Cycle 01	/Library/Application Support/Logic/Plug-In Settings/Arpeggiator/Classic Cycle 01.pst
Logic	pst	Classic Cycle 02	/Library/Application Support/Logic/Plug-In Settings/Arpeggiator/Classic Cycle 02.pst
Logic	pst	Classic Cycle 03	/Library/Application Support/Logic/Plug-In Settings/Arpeggiator/Classic Cycle 03.pst
Logic	pst	Classic Cycle 04	/Library/Application Support/Logic/Plug-In Settings/Arpeggiator/Classic Cycle 04.pst
Logic	pst	Classic Cycle 05	/Library/Application Support/Logic/Plug-In Settings/Arpeggiator/Classic Cycle 05.pst
Logic	pst	Classic Cycle 06	/Library/Application Support/Logic/Plug-In Settings/Arpeggiator/Classic Cycle 06.pst
Logic	pst	Classic Groove 01	/Library/Application Support/Logic/Plug-In Settings/Arpeggiator/Classic Groove 01.pst
Logic	pst	Classic Groove 02	/Library/Application Support/Logic/Plug-In Settings/Arpeggiator/Classic Groove 02.pst
Logic	pst	Complex Chord Groove 01	/Library/Application Support/Logic/Plug-In Settings/Arpeggiator/Complex Chord Groove 01.pst
Logic	pst	Complex Chord Groove 02	/Library/Application Support/Logic/Plug-In Settings/Arpeggiator/Complex Chord Groove 02.pst
Logic	pst	Complex Chord Groove 03	/Library/Application Support/Logic/Plug-In Settings/Arpeggiator/Complex Chord Groove 03.pst
Logic	pst	Complex Chord Groove 04	/Library/Application Support/Logic/Plug-In Settings/Arpeggiator/Complex Chord Groove 04.pst
Logic	pst	Complex Chord Groove 05	/Library/Application Support/Logic/Plug-In Settings/Arpeggiator/Complex Chord Groove 05.pst
Logic	pst	Complex Chord Groove 06	/Library/Application Support/Logic/Plug-In Settings/Arpeggiator/Complex Chord Groove 06.pst
Logic	pst	Groovy Cycle 01	/Library/Application Support/Logic/Plug-In Settings/Arpeggiator/Groovy Cycle 01.pst
Logic	pst	Groovy Cycle 02	/Library/Application Support/Logic/Plug-In Settings/Arpeggiator/Groovy Cycle 02.pst
Logic	pst	Groovy Cycle 03	/Library/Application Support/Logic/Plug-In Settings/Arpeggiator/Groovy Cycle 03.pst
Logic	pst	Groovy Cycle 04	/Library/Application Support/Logic/Plug-In Settings/Arpeggiator/Groovy Cycle 04.pst
Logic	pst	Groovy Cycle 05	/Library/Application Support/Logic/Plug-In Settings/Arpeggiator/Groovy Cycle 05.pst
Logic	pst	Groovy Cycle 06	/Library/Application Support/Logic/Plug-In Settings/Arpeggiator/Groovy Cycle 06.pst
Logic	pst	Simple Chord Groove 01	/Library/Application Support/Logic/Plug-In Settings/Arpeggiator/Simple Chord Groove 01.pst
Logic	pst	Simple Chord Groove 02	/Library/Application Support/Logic/Plug-In Settings/Arpeggiator/Simple Chord Groove 02.pst
Logic	pst	Simple Chord Groove 03	/Library/Application Support/Logic/Plug-In Settings/Arpeggiator/Simple Chord Groove 03.pst
Logic	pst	Simple Chord Groove 04	/Library/Application Support/Logic/Plug-In Settings/Arpeggiator/Simple Chord Groove 04.pst
Logic	pst	Simple Chord Groove 05	/Library/Application Support/Logic/Plug-In Settings/Arpeggiator/Simple Chord Groove 05.pst
Logic	pst	Simple Chord Groove 06	/Library/Application Support/Logic/Plug-In Settings/Arpeggiator/Simple Chord Groove 06.pst
Logic	pst	Simple Chord Groove 07	/Library/Application Support/Logic/Plug-In Settings/Arpeggiator/Simple Chord Groove 07.pst
Logic	pst	Simple Chord Groove 08	/Library/Application Support/Logic/Plug-In Settings/Arpeggiator/Simple Chord Groove 08.pst
Logic	pst	Twelve Beats Cycle 01	/Library/Application Support/Logic/Plug-In Settings/Arpeggiator/Twelve Beats Cycle 01.pst
Logic	pst	Twelve Beats Cycle 02	/Library/Application Support/Logic/Plug-In Settings/Arpeggiator/Twelve Beats Cycle 02.pst
Logic	pst	#default	/Library/Application Support/Logic/Plug-In Settings/AutoFilter/#default.pst
Logic	pst	Always Rising Filter	/Library/Application Support/Logic/Plug-In Settings/AutoFilter/Always Rising Filter.pst
Logic	pst	Constant Rise Four Bars	/Library/Application Support/Logic/Plug-In Settings/AutoFilter/Constant Rise Four Bars.pst
Logic	pst	Crunch Modulator	/Library/Application Support/Logic/Plug-In Settings/AutoFilter/Crunch Modulator.pst
Logic	pst	Dirty Filter	/Library/Application Support/Logic/Plug-In Settings/AutoFilter/Dirty Filter.pst
Logic	pst	Envelope Modulation	/Library/Application Support/Logic/Plug-In Settings/AutoFilter/Envelope Modulation.pst
Logic	pst	Frequency Monster	/Library/Application Support/Logic/Plug-In Settings/AutoFilter/Frequency Monster.pst
